,STATION,TIME,ENTRIES,EXITS,ENTRIES_COUNT,EXITS_COUNT,FTRAFFIC
2755,CROWN HTS-UTICA,Tue Mor,11844753.582089553,4456393.686567164,486.14328358208957,83.06567164179104,569.2089552238806
2756,CROWN HTS-UTICA,Wed Aft,12037972.225308642,4422091.231481481,255.08641975308643,365.51851851851853,620.604938271605
2757,CROWN HTS-UTICA,Wed Mor,12037304.73765432,4421553.487654321,506.2037037037037,88.08024691358025,594.283950617284
2758,CYPRESS AV,Fri Aft,1871447.138888889,1684369.6944444445,158.7962962962963,86.94444444444444,245.74074074074073
2759,CYPRESS AV,Fri Mor,1850838.0333333334,1671301.6833333333,179.78333333333333,111.3,291.0833333333333
2760,CYPRESS AV,Mon Aft,1868719.4907407407,1682587.2962962964,127.31481481481481,67.56481481481481,194.87962962962962
2761,CYPRESS AV,Mon Mor,1868545.0185185184,1682492.2592592593,152.64814814814815,93.16666666666667,245.8148148148148
2762,CYPRESS AV,Sat Aft,1867913.5740740742,1682043.1851851852,104.42592592592592,52.638888888888886,157.0648148148148
2763,CYPRESS AV,Sat Mor,1867762.7037037036,1681967.5185185184,81.37037037037037,52.425925925925924,133.7962962962963
2764,CYPRESS AV,Sun Aft,1868258.8240740742,1682270.3703703703,72.5925925925926,37.148148148148145,109.74074074074075
2765,CYPRESS AV,Sun Mor,1868152.3703703703,1682219.0740740742,53.129629629629626,24.40740740740741,77.53703703703704
2766,CYPRESS AV,Thu Aft,1870741.2592592593,1683920.101851852,158.11111111111111,83.77777777777777,241.88888888888889
2767,CYPRESS AV,Thu Mor,1785760.2333333334,1757838.9833333334,177.01666666666668,113.78333333333333,290.8
2768,CYPRESS AV,Tue Aft,1869362.7777777778,1683015.4907407407,155.35185185185185,85.13888888888889,240.49074074074073
2769,CYPRESS AV,Tue Mor,1869151.3148148148,1682894.7592592593,203.64814814814815,125.75925925925925,329.4074074074074
2770,CYPRESS AV,Wed Aft,1870051.3796296297,1683468.962962963,152.12962962962962,80.57407407407408,232.7037037037037
2771,CYPRESS AV,Wed Mor,1853418.4666666666,1677719.8166666667,185.11666666666667,113.33333333333333,298.45
2772,CYPRESS HILLS,Fri Aft,2092354.2592592593,1234418.8333333333,84.4074074074074,88.87037037037037,173.27777777777777
2773,CYPRESS HILLS,Fri Mor,2092160.2962962964,1234276.4814814816,155.03703703703704,38.31481481481482,193.35185185185185
2774,CYPRESS HILLS,Mon Aft,2090284.4444444445,1233156.1666666667,72.12962962962963,76.72222222222223,148.85185185185185
2775,CYPRESS HILLS,Mon Mor,2090117.5555555555,1233034.851851852,124.12962962962963,29.074074074074073,153.2037037037037
2776,CYPRESS HILLS,Sat Aft,2089682.6666666667,1232784.6666666667,53.074074074074076,41.7962962962963,94.87037037037037
2777,CYPRESS HILLS,Sat Mor,2089567.2407407407,1232709.7592592593,54.592592592592595,20.61111111111111,75.20370370370371
2778,CYPRESS HILLS,Sun Aft,2089880.2592592593,1232935.351851852,42.53703703703704,35.01851851851852,77.55555555555556
2779,CYPRESS HILLS,Sun Mor,2089789.851851852,1232874.7222222222,37.425925925925924,13.574074074074074,51.0
2780,CYPRESS HILLS,Thu Aft,2091848.9074074074,1234097.7037037036,80.68518518518519,94.0,174.6851851851852
2781,CYPRESS HILLS,Thu Mor,2091653.6666666667,1233951.6851851852,155.09259259259258,37.74074074074074,192.83333333333334
2782,CYPRESS HILLS,Tue Aft,2090803.0555555555,1233458.611111111,84.98148148148148,94.57407407407408,179.55555555555554
2783,CYPRESS HILLS,Tue Mor,2090600.4259259258,1233308.1296296297,161.94444444444446,38.7037037037037,200.64814814814815
2784,CYPRESS HILLS,Wed Aft,2091340.0555555555,1233781.0185185184,87.4074074074074,94.44444444444444,181.85185185185185
2785,CYPRESS HILLS,Wed Mor,2118064.9242424243,1250594.7424242424,135.07575757575756,31.757575757575758,166.83333333333334
2786,DEKALB AV,Fri Aft,91797756.68156424,50077335.0,385.3659217877095,147.43296089385476,532.7988826815642
2787,DEKALB AV,Fri Mor,87636817.73138298,47804696.997340426,359.8936170212766,99.31914893617021,459.21276595744683
2788,DEKALB AV,Mon Aft,91842654.88826816,50096399.460893854,316.13128491620114,119.08100558659218,435.2122905027933
2789,DEKALB AV,Mon Mor,92313242.11235955,50357327.230337076,292.87359550561797,82.78651685393258,375.66011235955057
2790,DEKALB AV,Sat Aft,91818136.74860336,50088173.245810054,253.89106145251398,99.79888268156425,353.6899441340782
2791,DEKALB AV,Sat Mor,91817678.17318435,50087992.0726257,155.31843575418995,46.05027932960894,201.3687150837989
2792,DEKALB AV,Sun Aft,91818888.76536313,50088500.720670395,210.53072625698323,85.45810055865921,295.9888268156425
2793,DEKALB AV,Sun Mor,91818514.3547486,50088351.02234637,113.13128491620111,30.337988826815643,143.46927374301677
2794,DEKALB AV,Thu Aft,91824571.87988827,50090751.209497206,371.9553072625698,148.56424581005587,520.5195530726257
2795,DEKALB AV,Thu Mor,88986173.50540541,48541496.45945946,381.9135135135135,97.94864864864864,479.8621621621622
2796,DEKALB AV,Tue Aft,91578759.3454039,49954302.5097493,373.12534818941504,146.6908077994429,519.816155988858
2797,DEKALB AV,Tue Mor,64330674.29807692,35246566.86923077,273.11346153846154,72.50769230769231,345.62115384615385
2798,DEKALB AV,Wed Aft,91823043.45810056,50090140.2821229,381.92737430167597,149.54189944134077,531.4692737430167
2799,DEKALB AV,Wed Mor,91822287.0027933,50089859.80726257,403.0558659217877,109.67877094972067,512.7346368715084
2800,DELANCEY/ESSEX,Fri Aft,90561104.96491228,58876036.7748538,312.7163742690058,222.28362573099415,535.0
2801,DELANCEY/ESSEX,Fri Mor,90560665.83040936,58875717.80116959,240.54970760233917,204.97076023391813,445.5204678362573
2802,DELANCEY/ESSEX,Mon Aft,90555643.23684211,58872007.061403506,243.52631578947367,164.82456140350877,408.35087719298247
2803,DELANCEY/ESSEX,Mon Mor,90555302.8245614,58871764.543859646,187.75438596491227,155.2514619883041,343.00584795321635
2804,DELANCEY/ESSEX,Sat Aft,88764463.6704871,57716570.240687676,205.0487106017192,169.6733524355301,374.72206303724926
2805,DELANCEY/ESSEX,Sat Mor,90553490.19298245,58870417.58479532,64.29824561403508,63.12865497076023,127.42690058479532
2806,DELANCEY/ESSEX,Sun Aft,92429482.29253732,60083879.8,168.85373134328358,139.94328358208955,308.79701492537316
2807,DELANCEY/ESSEX,Sun Mor,90554436.04093567,58871120.614035085,44.900584795321635,39.719298245614034,84.61988304093568
2808,DELANCEY/ESSEX,Thu Aft,90559670.79824561,58874951.312865496,294.3888888888889,205.56432748538012,499.953216374269
2809,DELANCEY/ESSEX,Thu Mor,88176533.67045455,57348460.13636363,243.96022727272728,188.07954545454547,432.03977272727275
2810,DELANCEY/ESSEX,Tue Aft,90556891.01754385,58872903.315789476,294.2923976608187,200.76315789473685,495.05555555555554
2811,DELANCEY/ESSEX,Tue Mor,90556478.39181286,58872609.29239766,260.8654970760234,211.24561403508773,472.1111111111111
2812,DELANCEY/ESSEX,Wed Aft,90558268.66666667,58873921.652046785,298.1198830409357,206.04970760233917,504.16959064327483
2813,DELANCEY/ESSEX,Wed Mor,94434369.8901099,61360211.384615384,242.86813186813185,197.44505494505495,440.3131868131868
2814,DITMAS AV,Fri Aft,15095742.736111112,3031266.6458333335,102.32638888888889,48.666666666666664,150.99305555555554
2815,DITMAS AV,Fri Mor,15095590.180555556,3031199.652777778,186.875,32.611111111111114,219.48611111111111
2816,DITMAS AV,Mon Aft,15093779.111111112,3030181.736111111,87.30555555555556,42.6875,129.99305555555554
2817,DITMAS AV,Mon Mor,15093648.458333334,3030122.5416666665,150.66666666666666,27.63888888888889,178.30555555555554
2818,DITMAS AV,Sat Aft,15093204.173611112,3029870.6666666665,54.423611111111114,22.430555555555557,76.85416666666667
2819,DITMAS AV,Sat Mor,15461451.542857142,3036376.6714285715,43.542857142857144,7.742857142857143,51.285714285714285
2820,DITMAS AV,Sun Aft,14499942.947058823,3052181.182352941,54.06470588235294,21.541176470588237,75.60588235294118
2821,DITMAS AV,Sun Mor,15265723.112676056,3056166.23943662,30.760563380281692,10.943661971830986,41.70422535211268
2822,DITMAS AV,Thu Aft,15095256.236111112,3030987.340277778,99.875,49.94444444444444,149.81944444444446
2823,DITMAS AV,Thu Mor,15095104.069444444,3030919.1805555555,192.56944444444446,31.09722222222222,223.66666666666666
2824,DITMAS AV,Tue Aft,15094262.277777778,3030429.159722222,100.49305555555556,49.43055555555556,149.92361111111111
2825,DITMAS AV,Tue Mor,14581075.68,2997961.2266666666,192.33333333333334,32.24,224.57333333333332
2826,DITMAS AV,Wed Aft,15094766.409722222,3030711.222222222,101.85416666666667,49.013888888888886,150.86805555555554
2827,DITMAS AV,Wed Mor,14592914.346666666,3006070.4,194.10666666666665,32.08,226.18666666666667
2828,DYCKMAN ST,Fri Aft,3941035.407407407,688971.0679012346,343.11728395061726,119.08641975308642,462.2037037037037
2829,DYCKMAN ST,Fri Mor,2921016.4,778632.5703703704,410.9555555555556,59.51111111111111,470.46666666666664
2830,DYCKMAN ST,Mon Aft,3934614.8024691357,687056.1975308642,298.41358024691357,112.1358024691358,410.54938271604937
2831,DYCKMAN ST,Mon Mor,2915225.888888889,776390.7407407408,329.162962962963,48.45925925925926,377.6222222222222
2832,DYCKMAN ST,Sat Aft,3841967.226190476,715084.380952381,263.9940476190476,81.78571428571429,345.7797619047619
2833,DYCKMAN ST,Sat Mor,2913132.4962962964,775564.9777777778,167.04444444444445,41.74074074074074,208.78518518518518
2834,DYCKMAN ST,Sun Aft,3933314.4135802467,686670.6111111111,231.6172839506173,82.74074074074075,314.358024691358
2835,DYCKMAN ST,Sun Mor,2914125.0222222223,775990.5333333333,125.97037037037038,33.733333333333334,159.7037037037037
2836,DYCKMAN ST,Thu Aft,3939429.0308641978,688485.2592592592,342.27777777777777,123.22222222222223,465.5
2837,DYCKMAN ST,Thu Mor,2919548.474074074,778053.2666666667,420.7481481481482,58.77037037037037,479.51851851851853
2838,DYCKMAN ST,Tue Aft,3936193.012345679,687512.574074074,337.6111111111111,120.9753086419753,458.58641975308643
2839,DYCKMAN ST,Tue Mor,3011385.1307189544,811629.3790849673,382.34640522875816,54.92156862745098,437.26797385620915
2840,DYCKMAN ST,Wed Aft,3937820.3209876544,687995.4444444445,337.19135802469134,121.11111111111111,458.3024691358025
2841,DYCKMAN ST,Wed Mor,2795280.931972789,836356.4013605443,397.98639455782313,57.68707482993197,455.6734693877551
2842,E 143/ST MARY'S,Fri Aft,838692.0370370371,935006.2129629629,46.574074074074076,34.76851851851852,81.3425925925926
2843,E 143/ST MARY'S,Fri Mor,813070.4035087719,951523.0175438597,36.49122807017544,66.45614035087719,102.94736842105263
2844,E 143/ST MARY'S,Mon Aft,837991.4537037037,934221.5277777778,38.46296296296296,33.03703703703704,71.5
2845,E 143/ST MARY'S,Mon Mor,837943.1111111111,934174.9629629629,29.703703703703702,54.574074074074076,84.27777777777777
2846,E 143/ST MARY'S,Sat Aft,837805.2037037037,933996.2037037037,25.953703703703702,19.51851851851852,45.47222222222222
2847,E 143/ST MARY'S,Sat Mor,837769.7222222222,933967.7962962963,11.833333333333334,23.944444444444443,35.77777777777778
2848,E 143/ST MARY'S,Sun Aft,837881.1944444445,934082.1111111111,19.85185185185185,15.675925925925926,35.52777777777778
2849,E 143/ST MARY'S,Sun Mor,837854.5,934059.8333333334,6.944444444444445,16.333333333333332,23.27777777777778
2850,E 143/ST MARY'S,Thu Aft,838513.9814814815,934812.2037037037,44.861111111111114,37.342592592592595,82.20370370370371
2851,E 143/ST MARY'S,Thu Mor,838457.0555555555,934758.3518518518,39.01851851851852,71.4074074074074,110.42592592592592
2852,E 143/ST MARY'S,Tue Aft,838156.0833333334,934412.6574074074,47.75,37.129629629629626,84.87962962962963
2853,E 143/ST MARY'S,Tue Mor,812506.2105263158,950732.754385965,36.96491228070175,70.42105263157895,107.3859649122807
2854,E 143/ST MARY'S,Wed Aft,838337.3888888889,934613.9722222222,45.638888888888886,37.5,83.13888888888889
2855,E 143/ST MARY'S,Wed Mor,837296.6833333333,930599.7333333333,36.266666666666666,65.85,102.11666666666666
2856,E 149 ST,Fri Aft,3198062.425925926,3305414.5833333335,173.60185185185185,143.08333333333334,316.68518518518516
2857,E 149 ST,Fri Mor,3088003.466666667,3424415.1666666665,285.73333333333335,120.8,406.53333333333336
2858,E 149 ST,Mon Aft,3194710.4907407407,3302403.277777778,145.75925925925927,118.51851851851852,264.27777777777777
2859,E 149 ST,Mon Mor,3194502.1481481483,3302245.0185185187,244.42592592592592,103.75925925925925,348.18518518518516
2860,E 149 ST,Sat Aft,3166263.219047619,3344138.7714285715,148.82857142857142,104.1047619047619,252.93333333333334
2861,E 149 ST,Sat Mor,3193401.611111111,3301269.203703704,119.0,55.5,174.5
2862,E 149 ST,Sun Aft,3194086.1018518517,3301883.185185185,115.73148148148148,78.82407407407408,194.55555555555554
2863,E 149 ST,Sun Mor,3136707.4901960786,3389382.705882353,77.05882352941177,36.11764705882353,113.17647058823529
2864,E 149 ST,Thu Aft,3197217.6296296297,3304634.25,170.0462962962963,133.21296296296296,303.25925925925924
2865,E 149 ST,Thu Mor,3196973.388888889,3304455.037037037,315.27777777777777,128.27777777777777,443.55555555555554
2866,E 149 ST,Tue Aft,3184117.551401869,3315801.8411214952,172.06542056074767,141.5607476635514,313.6261682242991
2867,E 149 ST,Tue Mor,3170110.45,3280170.05,299.15,123.56666666666666,422.71666666666664
2868,E 149 ST,Wed Aft,3196375.712962963,3303879.4166666665,165.62962962962962,135.86111111111111,301.49074074074076
2869,E 149 ST,Wed Mor,3246979.9298245613,3225113.210526316,315.0701754385965,131.98245614035088,447.05263157894734
2870,E 180 ST,Fri Aft,4999744.25,3950855.861111111,251.32407407407408,210.67592592592592,462.0
2871,E 180 ST,Fri Mor,5094538.06779661,4030618.3220338984,497.35593220338984,86.77966101694915,584.1355932203389
2872,E 180 ST,Mon Aft,4994439.037037037,3946654.212962963,228.84259259259258,174.75,403.5925925925926
2873,E 180 ST,Mon Mor,4994104.666666667,3946414.9444444445,449.77777777777777,92.35185185185185,542.1296296296297
2874,E 180 ST,Sat Aft,4992511.87962963,3945038.3981481483,246.75925925925927,172.41666666666666,419.1759259259259
2875,E 180 ST,Sat Mor,4992146.148148148,3944798.4814814813,235.4814814814815,97.24074074074075,332.72222222222223
2876,E 180 ST,Sun Aft,4993337.916666667,3945879.296296296,184.78703703703704,130.22222222222223,315.00925925925924
2877,E 180 ST,Sun Mor,4993060.796296297,3945696.0555555555,136.62962962962962,77.98148148148148,214.61111111111111
2878,E 180 ST,Thu Aft,4998435.175925926,3949809.342592593,253.91666666666666,197.2314814814815,451.14814814814815
2879,E 180 ST,Thu Mor,4998058.277777778,3949539.7407407407,552.5,100.75925925925925,653.2592592592592
2880,E 180 ST,Tue Aft,4995741.259259259,3947659.138888889,244.99074074074073,199.46296296296296,444.4537037037037
2881,E 180 ST,Tue Mor,4995378.518518519,3947389.6296296297,558.7592592592592,119.94444444444444,678.7037037037037
2882,E 180 ST,Wed Aft,4997087.37962963,3948747.4814814813,263.24074074074076,216.63888888888889,479.8796296296296
2883,E 180 ST,Wed Mor,4996700.592592592,3948449.2407407407,576.0925925925926,105.14814814814815,681.2407407407408
2884,EAST 105 ST,Fri Aft,5453797.347222222,5004079.680555556,195.91666666666666,157.27777777777777,353.19444444444446
2885,EAST 105 ST,Fri Mor,5453507.75,5003871.555555556,432.55555555555554,159.58333333333334,592.1388888888889
2886,EAST 105 ST,Mon Aft,5449651.791666667,5000304.708333333,154.66666666666666,129.98611111111111,284.65277777777777
2887,EAST 105 ST,Mon Mor,5449423.222222222,5000132.861111111,326.97222222222223,116.25,443.22222222222223
2888,EAST 105 ST,Sat Aft,5448500.111111111,4999319.125,130.40277777777777,88.63888888888889,219.04166666666666
2889,EAST 105 ST,Sat Mor,5448306.611111111,4999196.305555556,112.36111111111111,68.80555555555556,181.16666666666666
2890,EAST 105 ST,Sun Aft,5448925.430555556,4999763.375,98.38888888888889,62.97222222222222,161.36111111111111
2891,EAST 105 ST,Sun Mor,5448781.611111111,4999677.805555556,64.41666666666667,42.138888888888886,106.55555555555556
2892,EAST 105 ST,Thu Aft,5452748.555555556,5003112.5,191.55555555555554,153.72222222222223,345.27777777777777
2893,EAST 105 ST,Thu Mor,5452461.25,5002906.805555556,434.94444444444446,158.19444444444446,593.1388888888889
2894,EAST 105 ST,Tue Aft,5450660.986111111,5001167.458333333,185.38888888888889,156.80555555555554,342.19444444444446
2895,EAST 105 ST,Tue Mor,5450382.111111111,5000961.527777778,452.19444444444446,161.5,613.6944444444445
2896,EAST 105 ST,Wed Aft,5451707.402777778,5002142.263888889,185.54166666666666,159.625,345.1666666666667
2897,EAST 105 ST,Wed Mor,5451554.5,5001822.55,399.825,140.425,540.25
2898,EAST BROADWAY,Fri Aft,13393598.543147208,3690023.771573604,357.5939086294416,155.23857868020303,512.8324873096446
2899,EAST BROADWAY,Fri Mor,13354857.308080807,3679780.212121212,236.0151515151515,106.79797979797979,342.8131313131313
2900,EAST BROADWAY,Mon Aft,13350227.833333334,3677628.9343434344,275.6666666666667,108.07070707070707,383.73737373737373
2901,EAST BROADWAY,Mon Mor,13349704.530303031,3677414.904040404,179.8838383838384,84.12626262626263,264.010101010101
2902,EAST BROADWAY,Sat Aft,13348720.56060606,3676870.611111111,184.17676767676767,91.32828282828282,275.5050505050505
2903,EAST BROADWAY,Sat Mor,13348371.934343435,3676690.47979798,91.68181818181819,53.27272727272727,144.95454545454547
2904,EAST BROADWAY,Sun Aft,13349309.1010101,3677201.4444444445,158.5,80.11616161616162,238.6161616161616
2905,EAST BROADWAY,Sun Mor,13349007.8989899,3677047.757575758,72.85858585858585,41.843434343434346,114.70202020202021
2906,EAST BROADWAY,Thu Aft,13354189.58080808,3679432.5757575757,359.3989898989899,148.7070707070707,508.1060606060606
2907,EAST BROADWAY,Thu Mor,13179529.887323944,3658320.779342723,217.93427230046947,102.78403755868544,320.71830985915494
2908,EAST BROADWAY,Tue Aft,13351491.328282828,3678196.242424242,358.47474747474746,144.1969696969697,502.67171717171715
2909,EAST BROADWAY,Tue Mor,13351880.32535885,3678499.8038277514,227.22488038277513,102.7511961722488,329.97607655502395
2910,EAST BROADWAY,Wed Aft,13352848.45959596,3678805.292929293,358.3636363636364,141.52020202020202,499.8838383838384
2911,EAST BROADWAY,Wed Mor,13352161.363636363,3678532.3535353537,243.989898989899,109.38888888888889,353.3787878787879
2912,EASTCHSTER/DYRE,Fri Aft,343920109.0125,369465232.4625,157.4875,176.725,334.2125
2913,EASTCHSTER/DYRE,Fri Mor,343919905.4,369465003.5,473.125,139.575,612.7
2914,EASTCHSTER/DYRE,Mon Aft,317925623.67777777,340646440.2222222,106.97777777777777,118.88888888888889,225.86666666666667
2915,EASTCHSTER/DYRE,Mon Mor,317925482.48888886,340646284.62222224,343.97777777777776,99.17777777777778,443.15555555555557
2916,EASTCHSTER/DYRE,Sat Aft,317924991.62222224,340645868.9222222,47.31111111111111,50.3,97.61111111111111
2917,EASTCHSTER/DYRE,Sat Mor,317924929.5777778,340645797.26666665,37.44444444444444,36.62222222222222,74.06666666666666
2918,EASTCHSTER/DYRE,Sun Aft,317925131.15555555,340646078.84444445,31.477777777777778,34.2,65.67777777777778
2919,EASTCHSTER/DYRE,Sun Mor,317925088.64444447,340646031.2888889,19.866666666666667,19.933333333333334,39.8
2920,EASTCHSTER/DYRE,Thu Aft,343919277.95,369464253.9125,161.825,168.1,329.925
2921,EASTCHSTER/DYRE,Thu Mor,352699966.48717946,378865701.15384614,506.0769230769231,140.10256410256412,646.1794871794872
2922,EASTCHSTER/DYRE,Tue Aft,343917590.35,369462328.2875,154.25,170.1,324.35
2923,EASTCHSTER/DYRE,Tue Mor,317926205.15555555,340647013.73333335,504.2,143.51111111111112,647.7111111111111
2924,EASTCHSTER/DYRE,Wed Aft,343918440.625,369463289.3,157.9625,168.6375,326.6
2925,EASTCHSTER/DYRE,Wed Mor,343918235.1,369463074.1,516.225,147.075,663.3
2926,EASTN PKWY-MUSM,Fri Aft,3869068.092592593,4001067.962962963,218.0648148148148,222.46296296296296,440.52777777777777
2927,EASTN PKWY-MUSM,Fri Mor,3868620.2407407407,4000666.5833333335,177.21296296296296,98.35185185185185,275.56481481481484
2928,EASTN PKWY-MUSM,Mon Aft,3865665.296296296,3997834.7592592593,130.75925925925927,172.22222222222223,302.98148148148147
2929,EASTN PKWY-MUSM,Mon Mor,3890920.6666666665,3989317.9736842103,134.30701754385964,51.42982456140351,185.73684210526315
2930,EASTN PKWY-MUSM,Sat Aft,3864385.1203703703,3996728.111111111,238.52777777777777,207.35185185185185,445.8796296296296
2931,EASTN PKWY-MUSM,Sat Mor,3863972.5092592593,3996336.5555555555,68.26851851851852,79.70370370370371,147.97222222222223
2932,EASTN PKWY-MUSM,Sun Aft,3865029.1944444445,3997340.703703704,193.58333333333334,175.74074074074073,369.3240740740741
2933,EASTN PKWY-MUSM,Sun Mor,3864703.185185185,3997016.157407407,51.43518518518518,45.72222222222222,97.1574074074074
2934,EASTN PKWY-MUSM,Thu Aft,3868172.972222222,4000215.3055555555,210.69444444444446,250.6851851851852,461.3796296296296
2935,EASTN PKWY-MUSM,Thu Mor,3893293.99122807,3991562.7807017546,182.80701754385964,90.37719298245614,273.1842105263158
2936,EASTN PKWY-MUSM,Tue Aft,3866433.537037037,3998532.8703703703,176.9537037037037,218.2685185185185,395.22222222222223
2937,EASTN PKWY-MUSM,Tue Mor,3866030.4444444445,3998174.638888889,193.34259259259258,81.10185185185185,274.44444444444446
2938,EASTN PKWY-MUSM,Wed Aft,3867282.722222222,3999359.5185185187,207.41666666666666,248.75,456.1666666666667
2939,EASTN PKWY-MUSM,Wed Mor,3914861.017699115,4025711.8761061947,186.32743362831857,90.6283185840708,276.95575221238937
2940,ELDER AV,Fri Aft,10470373.435185185,1898075.0555555555,224.12037037037038,188.37962962962962,412.5
2941,ELDER AV,Fri Mor,10470044.018518519,1897831.7037037036,477.4074074074074,94.01851851851852,571.425925925926
2942,ELDER AV,Mon Aft,10465928.638888888,1893996.75,196.75,161.86111111111111,358.6111111111111
2943,ELDER AV,Mon Mor,10465640.962962963,1893785.3703703703,372.4074074074074,80.22222222222223,452.6296296296296
2944,ELDER AV,Sat Aft,10464413.731481481,1892594.2222222222,189.61111111111111,137.84259259259258,327.4537037037037
2945,ELDER AV,Sat Mor,10464125.944444444,1892408.388888889,208.40740740740742,56.7962962962963,265.2037037037037
2946,ELDER AV,Sun Aft,10465034.268518519,1893296.0277777778,153.9814814814815,102.75925925925925,256.74074074074076
2947,ELDER AV,Sun Mor,10464803.814814815,1893157.7222222222,117.05555555555556,39.98148148148148,157.03703703703704
2948,ELDER AV,Thu Aft,10567078.869158879,1914753.6261682243,217.71028037383178,180.16822429906543,397.8785046728972
2949,ELDER AV,Thu Mor,10468933.277777778,1896795.4444444445,482.8333333333333,89.44444444444444,572.2777777777778
2950,ELDER AV,Tue Aft,10467027.648148147,1894942.0462962964,215.2314814814815,181.82407407407408,397.05555555555554
2951,ELDER AV,Tue Mor,9566355.733333332,1848319.5666666667,441.45,83.28333333333333,524.7333333333333
2952,ELDER AV,Wed Aft,10468143.601851853,1895989.8333333333,209.17592592592592,184.37962962962962,393.55555555555554
2953,ELDER AV,Wed Mor,10467836.962962963,1895750.111111111,497.5925925925926,95.18518518518519,592.7777777777778
2954,ELMHURST AV,Fri Aft,22296188.51010101,52349824.9040404,201.61111111111111,79.53030303030303,281.14141414141415
2955,ELMHURST AV,Fri Mor,22295658.727272727,52349701.34848485,377.55555555555554,21.050505050505052,398.6060606060606
2956,ELMHURST AV,Mon Aft,16635297.934545454,37881486.72363637,116.85454545454546,47.11272727272727,163.96727272727273
2957,ELMHURST AV,Mon Mor,16077491.188811189,36451019.82867133,192.78321678321677,11.601398601398602,204.3846153846154
2958,ELMHURST AV,Sat Aft,22289976.060606062,52348393.81313131,141.010101010101,51.55050505050505,192.56060606060606
2959,ELMHURST AV,Sat Mor,22289649.904040404,52348306.32323232,142.36868686868686,16.984848484848484,159.35353535353536
2960,ELMHURST AV,Sun Aft,22290504.994949494,52348566.31818182,127.34848484848484,43.34848484848485,170.6969696969697
2961,ELMHURST AV,Sun Mor,22290216.575757574,52348494.5,108.86363636363636,13.808080808080808,122.67171717171718
2962,ELMHURST AV,Thu Aft,22294976.75252525,52349549.353535354,199.75252525252526,81.32828282828282,281.0808080808081
2963,ELMHURST AV,Thu Mor,22393737.873096447,52599816.76142132,380.8984771573604,20.304568527918782,401.20304568527916
2964,ELMHURST AV,Tue Aft,22292550.545454547,52349009.202020206,191.44949494949495,82.04545454545455,273.4949494949495
2965,ELMHURST AV,Tue Mor,24399788.837320574,57783440.0,344.53588516746413,20.382775119617225,364.91866028708137
2966,ELMHURST AV,Wed Aft,22393055.868020304,52599672.69035533,193.01522842639594,77.5482233502538,270.56345177664974
2967,ELMHURST AV,Wed Mor,22293242.005050506,52349160.02525253,387.1313131313131,20.873737373737374,408.0050505050505
2968,EUCLID AV,Fri Aft,65529283.645833336,7506876.909722222,246.95138888888889,109.29166666666667,356.24305555555554
2969,EUCLID AV,Fri Mor,65528764.666666664,7506690.861111111,397.34027777777777,48.923611111111114,446.2638888888889
2970,EUCLID AV,Mon Aft,65524271.61111111,7505274.201388889,205.59722222222223,94.64583333333333,300.24305555555554
2971,EUCLID AV,Mon Mor,65523835.61805555,7505115.416666667,316.2708333333333,40.479166666666664,356.75
2972,EUCLID AV,Sat Aft,69200250.11764705,7861266.235294118,199.03676470588235,75.86764705882354,274.90441176470586
2973,EUCLID AV,Sat Mor,65522273.42361111,7504568.597222222,183.48611111111111,35.47222222222222,218.95833333333334
2974,EUCLID AV,Sun Aft,65523269.291666664,7504963.993055556,146.90277777777777,59.986111111111114,206.88888888888889
2975,EUCLID AV,Sun Mor,65522980.55555555,7504857.152777778,128.59027777777777,26.930555555555557,155.52083333333334
2976,EUCLID AV,Thu Aft,65980052.40559441,7556912.853146853,259.2937062937063,112.87412587412588,372.16783216783216
2977,EUCLID AV,Thu Mor,65527495.25694445,7506280.638888889,413.63194444444446,47.8125,461.44444444444446
2978,EUCLID AV,Tue Aft,65525523.291666664,7505662.0,237.375,111.25694444444444,348.63194444444446
2979,EUCLID AV,Tue Mor,65525005.916666664,7505474.951388889,413.2708333333333,49.59722222222222,462.86805555555554
2980,EUCLID AV,Wed Aft,65526768.965277776,7506061.465277778,234.36111111111111,110.89583333333333,345.25694444444446
2981,EUCLID AV,Wed Mor,65526262.340277776,7505877.402777778,415.2083333333333,47.701388888888886,462.90972222222223
2982,EXCHANGE PLACE,Fri Aft,314653.95591182366,306768.31462925853,176.35470941883767,126.72745490981964,303.0821643286573
2983,EXCHANGE PLACE,Fri Mor,296747.072972973,306542.127027027,158.02702702702703,148.95675675675676,306.9837837837838
2984,EXCHANGE PLACE,Mon Aft,323777.655105973,328886.6281310212,139.59922928709057,106.5626204238921,246.16184971098266
2985,EXCHANGE PLACE,Mon Mor,306735.25268817204,284020.28225806454,90.13978494623656,105.30645161290323,195.44623655913978
2986,EXCHANGE PLACE,Sat Aft,305261.5951417004,303987.54453441297,53.9251012145749,42.66599190283401,96.5910931174089
2987,EXCHANGE PLACE,Sat Mor,322944.5089974293,322271.9434447301,67.15424164524421,135.30077120822622,202.45501285347044
2988,EXCHANGE PLACE,Sun Aft,309421.4807302231,310589.2677484787,41.09127789046653,37.27180527383367,78.3630831643002
2989,EXCHANGE PLACE,Sun Mor,304111.44554455444,313094.9702970297,14.722772277227723,7.272277227722772,21.995049504950494
2990,EXCHANGE PLACE,Thu Aft,303835.43548387097,312023.4495967742,191.94556451612902,139.80443548387098,331.75
