,STATION,DOW,ENTRIES,EXITS,ENTRIES_COUNT,EXITS_COUNT,FTRAFFIC
5856,LORIMER ST,Saturday Afternoon,10511290070,9894273459,62386.0,26937.0,89323.0
5857,LORIMER ST,Saturday Morning,10511137990,9894218535,17713.0,8390.0,26103.0
5858,LORIMER ST,Sunday Afternoon,10511534400,9894380155,55509.0,23245.0,78754.0
5859,LORIMER ST,Sunday Morning,10511402042,9894332392,23264.0,10703.0,33967.0
5860,LORIMER ST,Thursday Afternoon,10513101393,9894946287,85563.0,36097.0,121660.0
5861,LORIMER ST,Thursday Morning,10543571664,9905931467,53537.0,14823.0,68360.0
5862,LORIMER ST,Tuesday Afternoon,10512269055,9894638120,83568.0,37031.0,120599.0
5863,LORIMER ST,Tuesday Morning,10512000678,9894564159,52658.0,13040.0,65698.0
5864,LORIMER ST,Wednesday Afternoon,10512685762,9894792102,84719.0,36827.0,121546.0
5865,LORIMER ST,Wednesday Morning,10527779436,9900245312,54928.0,14502.0,69430.0
5866,MAIN ST,Friday Afternoon,1700526960,1653719001,127280.0,107096.0,234376.0
5867,MAIN ST,Friday Morning,1700175794,1653511974,55901.0,42134.0,98035.0
5868,MAIN ST,Monday Afternoon,1698313389,1651892203,125558.0,110556.0,236114.0
5869,MAIN ST,Monday Morning,1815245529,1776352936,56171.0,31116.0,87287.0
5870,MAIN ST,Saturday Afternoon,1697467039,1651237511,93679.0,77416.0,171095.0
5871,MAIN ST,Saturday Morning,1697251503,1651066635,14599.0,15491.0,30090.0
5872,MAIN ST,Sunday Afternoon,1697798597,1651543561,76554.0,63562.0,140116.0
5873,MAIN ST,Sunday Morning,1697628056,1651408435,28349.0,33861.0,62210.0
5874,MAIN ST,Thursday Afternoon,1933774481,1901957009,126938.0,109759.0,236697.0
5875,MAIN ST,Thursday Morning,1699625202,1653056660,56530.0,42928.0,99458.0
5876,MAIN ST,Tuesday Afternoon,1698864399,1652345668,126258.0,109744.0,236002.0
5877,MAIN ST,Tuesday Morning,1698506615,1652136866,57323.0,40930.0,98253.0
5878,MAIN ST,Wednesday Afternoon,1699426018,1652803528,131703.0,111935.0,243638.0
5879,MAIN ST,Wednesday Morning,1699058109,1652591411,57181.0,41627.0,98808.0
5880,MARBLE HILL-225,Friday Afternoon,227387015,28646749,46631.0,11517.0,58148.0
5881,MARBLE HILL-225,Friday Morning,235332220,29882788,22515.0,4264.0,26779.0
5882,MARBLE HILL-225,Monday Afternoon,221914978,28031184,42517.0,10583.0,53100.0
5883,MARBLE HILL-225,Monday Morning,226190882,28422871,18594.0,2667.0,21261.0
5884,MARBLE HILL-225,Saturday Afternoon,226282577,28402368,26871.0,5403.0,32274.0
5885,MARBLE HILL-225,Saturday Morning,226220706,28391705,4827.0,7897.0,12724.0
5886,MARBLE HILL-225,Sunday Afternoon,226386193,28425168,25441.0,4930.0,30371.0
5887,MARBLE HILL-225,Sunday Morning,226329986,28415709,8929.0,2518.0,11447.0
5888,MARBLE HILL-225,Thursday Afternoon,227179363,28598509,46829.0,11764.0,58593.0
5889,MARBLE HILL-225,Thursday Morning,235118081,29833552,22695.0,4230.0,26925.0
5890,MARBLE HILL-225,Tuesday Afternoon,226760280,28501694,44835.0,12033.0,56868.0
5891,MARBLE HILL-225,Tuesday Morning,258801447,33479931,23886.0,3850.0,27736.0
5892,MARBLE HILL-225,Wednesday Afternoon,226971339,28550357,47574.0,11933.0,59507.0
5893,MARBLE HILL-225,Wednesday Morning,226837712,28528440,23045.0,4145.0,27190.0
5894,MARCY AV,Friday Afternoon,4542460348,13096942604,93495.0,67744.0,161239.0
5895,MARCY AV,Friday Morning,4542215090,13096778895,39654.0,30562.0,70216.0
5896,MARCY AV,Monday Afternoon,4540888094,13095797198,80053.0,57875.0,137928.0
5897,MARCY AV,Monday Morning,4540687081,13095662685,31899.0,22698.0,54597.0
5898,MARCY AV,Saturday Afternoon,4540353781,13095419692,63535.0,43651.0,107186.0
5899,MARCY AV,Saturday Morning,4540210472,13095321115,27034.0,15308.0,42342.0
5900,MARCY AV,Sunday Afternoon,4540580543,13095585937,52567.0,36945.0,89512.0
5901,MARCY AV,Sunday Morning,4540465124,13095504120,19651.0,16459.0,36110.0
5902,MARCY AV,Thursday Afternoon,4542059358,13096645158,91906.0,67281.0,159187.0
5903,MARCY AV,Thursday Morning,4920841817,13127712762,42034.0,31079.0,73113.0
5904,MARCY AV,Tuesday Afternoon,4541270638,13096068409,88317.0,65922.0,154239.0
5905,MARCY AV,Tuesday Morning,4541031374,13095912756,41079.0,28351.0,69430.0
5906,MARCY AV,Wednesday Afternoon,4420876358,13092541800,89207.0,65470.0,154677.0
5907,MARCY AV,Wednesday Morning,4541419530,13096197760,41052.0,28549.0,69601.0
5908,MARCY AVE,Friday Afternoon,435449379,4365613792,30639.0,21933.0,52572.0
5909,MARCY AVE,Friday Morning,435368008,4365562108,13114.0,9490.0,22604.0
5910,MARCY AVE,Monday Afternoon,434939845,4365242824,27751.0,20849.0,48600.0
5911,MARCY AVE,Monday Morning,434863700,4365195063,12172.0,7718.0,19890.0
5912,MARCY AVE,Saturday Afternoon,434772038,4365127764,11022.0,7994.0,19016.0
5913,MARCY AVE,Saturday Morning,434747003,4365110123,6530.0,3675.0,10205.0
5914,MARCY AVE,Sunday Afternoon,434831200,4365171784,14916.0,10488.0,25404.0
5915,MARCY AVE,Sunday Morning,434797830,4365148302,5897.0,5024.0,10921.0
5916,MARCY AVE,Thursday Afternoon,435318060,4365518002,29170.0,21998.0,51168.0
5917,MARCY AVE,Thursday Morning,435239526,4365468089,13701.0,9471.0,23172.0
5918,MARCY AVE,Tuesday Afternoon,435062301,4365331699,28264.0,21102.0,49366.0
5919,MARCY AVE,Tuesday Morning,434984657,4365283554,12739.0,8657.0,21396.0
5920,MARCY AVE,Wednesday Afternoon,435189401,4365424175,29308.0,21288.0,50596.0
5921,MARCY AVE,Wednesday Morning,435109882,4365374978,13660.0,9562.0,23222.0
5922,METROPOLITAN AV,Friday Afternoon,6211415838,1907612897,107328.0,82846.0,190174.0
5923,METROPOLITAN AV,Friday Morning,6180002083,1885132779,60331.0,37081.0,97412.0
5924,METROPOLITAN AV,Monday Afternoon,6234359112,1925027520,91454.0,69585.0,161039.0
5925,METROPOLITAN AV,Monday Morning,6056969773,1895402808,51014.0,23216.0,74230.0
5926,METROPOLITAN AV,Saturday Afternoon,6219186169,1918549542,89311.0,63344.0,152655.0
5927,METROPOLITAN AV,Saturday Morning,6214514660,1907852114,16453.0,10938.0,27391.0
5928,METROPOLITAN AV,Sunday Afternoon,6193775628,1894327195,72294.0,51874.0,124168.0
5929,METROPOLITAN AV,Sunday Morning,6207583104,1904811884,40122.0,26521.0,66643.0
5930,METROPOLITAN AV,Thursday Afternoon,6210442277,1907030443,101683.0,78882.0,180565.0
5931,METROPOLITAN AV,Thursday Morning,6210713301,1907155182,60859.0,35384.0,96243.0
5932,METROPOLITAN AV,Tuesday Afternoon,6206660703,1902483369,100693.0,77501.0,178194.0
5933,METROPOLITAN AV,Tuesday Morning,6226826571,1924615664,59195.0,32176.0,91371.0
5934,METROPOLITAN AV,Wednesday Afternoon,6210524832,1906987545,102800.0,78652.0,181452.0
5935,METROPOLITAN AV,Wednesday Morning,6210266288,1906847433,60815.0,35164.0,95979.0
5936,METS-WILLETS PT,Friday Afternoon,1651151850,383027104,28502.0,93239.0,121741.0
5937,METS-WILLETS PT,Friday Morning,1746766864,400566359,46059.0,10173.0,56232.0
5938,METS-WILLETS PT,Monday Afternoon,1702221175,394916795,40392.0,52778.0,93170.0
5939,METS-WILLETS PT,Monday Morning,1702469268,395354958,27301.0,7919.0,35220.0
5940,METS-WILLETS PT,Saturday Afternoon,1707374357,403158739,52564.0,84094.0,136658.0
5941,METS-WILLETS PT,Saturday Morning,1701782727,394757601,22070.0,75305.0,97375.0
5942,METS-WILLETS PT,Sunday Afternoon,1659124777,391169543,63973.0,74752.0,138725.0
5943,METS-WILLETS PT,Sunday Morning,1702206545,395109788,39151.0,7669.0,46820.0
5944,METS-WILLETS PT,Thursday Afternoon,1746601156,400435858,35940.0,75305.0,111245.0
5945,METS-WILLETS PT,Thursday Morning,1746551682,400326733,60121.0,11406.0,71527.0
5946,METS-WILLETS PT,Tuesday Afternoon,1707625220,402323919,29871.0,100673.0,130544.0
5947,METS-WILLETS PT,Tuesday Morning,1707554070,402178857,25746.0,8526.0,34272.0
5948,METS-WILLETS PT,Wednesday Afternoon,1703078933,396039299,46726.0,94215.0,140941.0
5949,METS-WILLETS PT,Wednesday Morning,1702977945,395874762,75879.0,12452.0,88331.0
5950,MIDDLETOWN RD,Friday Afternoon,277413300,189178580,8704.0,13485.0,22189.0
5951,MIDDLETOWN RD,Friday Morning,277375005,189150766,10950.0,5120.0,16070.0
5952,MIDDLETOWN RD,Monday Afternoon,277174337,188953866,6925.0,10867.0,17792.0
5953,MIDDLETOWN RD,Monday Morning,277145010,188932294,8243.0,3170.0,11413.0
5954,MIDDLETOWN RD,Saturday Afternoon,277112385,188900435,5485.0,5536.0,11021.0
5955,MIDDLETOWN RD,Saturday Morning,277097197,188887671,2632.0,3063.0,5695.0
5956,MIDDLETOWN RD,Sunday Afternoon,277131664,188921744,3934.0,4144.0,8078.0
5957,MIDDLETOWN RD,Sunday Morning,277121071,188912676,2034.0,2498.0,4532.0
5958,MIDDLETOWN RD,Thursday Afternoon,277354469,189121047,8580.0,14121.0,22701.0
5959,MIDDLETOWN RD,Thursday Morning,277315389,189093091,11437.0,4909.0,16346.0
5960,MIDDLETOWN RD,Tuesday Afternoon,277234171,189005702,8470.0,14775.0,23245.0
5961,MIDDLETOWN RD,Tuesday Morning,277194270,188976656,11867.0,4415.0,16282.0
5962,MIDDLETOWN RD,Wednesday Afternoon,277294577,189063977,8464.0,14154.0,22618.0
5963,MIDDLETOWN RD,Wednesday Morning,277255152,189035665,11693.0,4942.0,16635.0
5964,MIDDLETOWN ROAD,Friday Afternoon,81302664,52293350,3150.0,4618.0,7768.0
5965,MIDDLETOWN ROAD,Friday Morning,81289436,52283747,3617.0,1725.0,5342.0
5966,MIDDLETOWN ROAD,Monday Afternoon,81220846,52214094,2857.0,4846.0,7703.0
5967,MIDDLETOWN ROAD,Monday Morning,81207810,52204149,3790.0,1440.0,5230.0
5968,MIDDLETOWN ROAD,Saturday Afternoon,81195641,52193149,1855.0,1877.0,3732.0
5969,MIDDLETOWN ROAD,Saturday Morning,81190570,52188860,710.0,930.0,1640.0
5970,MIDDLETOWN ROAD,Sunday Afternoon,81202290,52200332,1400.0,1307.0,2707.0
5971,MIDDLETOWN ROAD,Sunday Morning,81198565,52197445,650.0,881.0,1531.0
5972,MIDDLETOWN ROAD,Thursday Afternoon,81282609,52273770,2982.0,4850.0,7832.0
5973,MIDDLETOWN ROAD,Thursday Morning,90286389,58058613,3743.0,1696.0,5439.0
5974,MIDDLETOWN ROAD,Tuesday Afternoon,81241112,52233805,2854.0,4974.0,7828.0
5975,MIDDLETOWN ROAD,Tuesday Morning,90240755,58013976,3892.0,1672.0,5564.0
5976,MIDDLETOWN ROAD,Wednesday Afternoon,81262213,52253991,3214.0,4885.0,8099.0
5977,MIDDLETOWN ROAD,Wednesday Morning,90263434,58036416,3926.0,1813.0,5739.0
5978,MONTROSE AV,Friday Afternoon,3871391672,217739743,49803.0,23039.0,72842.0
5979,MONTROSE AV,Friday Morning,3871267304,217690823,15898.0,13870.0,29768.0
5980,MONTROSE AV,Monday Afternoon,3870624761,217313462,38052.0,18583.0,56635.0
5981,MONTROSE AV,Monday Morning,3870530505,217274228,13190.0,9988.0,23178.0
5982,MONTROSE AV,Saturday Afternoon,3870348498,217139687,34163.0,19692.0,53855.0
5983,MONTROSE AV,Saturday Morning,3870273610,217098640,4988.0,4666.0,9654.0
5984,MONTROSE AV,Sunday Afternoon,3870474734,217227477,27536.0,17707.0,45243.0
5985,MONTROSE AV,Sunday Morning,3870414736,217192818,12384.0,11189.0,23573.0
5986,MONTROSE AV,Thursday Afternoon,3866305182,211763663,49397.0,22797.0,72194.0
5987,MONTROSE AV,Thursday Morning,3866166302,211700298,15504.0,13760.0,29264.0
5988,MONTROSE AV,Tuesday Afternoon,3870806008,217409970,48702.0,22681.0,71383.0
5989,MONTROSE AV,Tuesday Morning,3870682583,217362540,14335.0,11376.0,25711.0
5990,MONTROSE AV,Wednesday Afternoon,3871001716,217519186,49703.0,22905.0,72608.0
5991,MONTROSE AV,Wednesday Morning,3870874624,217470790,15586.0,13494.0,29080.0
5992,MONTROSE AVE,Friday Afternoon,48193445,50271508,16329.0,8090.0,24419.0
5993,MONTROSE AVE,Friday Morning,48152657,50254226,5755.0,5010.0,10765.0
5994,MONTROSE AVE,Monday Afternoon,47935480,50117277,15720.0,7738.0,23458.0
5995,MONTROSE AVE,Monday Morning,47895382,50101342,5593.0,3976.0,9569.0
5996,MONTROSE AVE,Saturday Afternoon,47821693,50046449,13153.0,8032.0,21185.0
5997,MONTROSE AVE,Saturday Morning,47792571,50029730,2295.0,1871.0,4166.0
5998,MONTROSE AVE,Sunday Afternoon,47873049,50083267,11015.0,6804.0,17819.0
5999,MONTROSE AVE,Sunday Morning,47848462,50069420,5302.0,5122.0,10424.0
6000,MONTROSE AVE,Thursday Afternoon,48128740,50231951,15872.0,8059.0,23931.0
6001,MONTROSE AVE,Thursday Morning,48088028,50214945,5433.0,4935.0,10368.0
6002,MONTROSE AVE,Tuesday Afternoon,47999194,50154857,16210.0,7825.0,24035.0
6003,MONTROSE AVE,Tuesday Morning,47957653,50138466,5134.0,4664.0,9798.0
6004,MONTROSE AVE,Wednesday Afternoon,48064506,50193230,16253.0,7807.0,24060.0
6005,MONTROSE AVE,Wednesday Morning,48022295,50176733,5501.0,4969.0,10470.0
6006,MORGAN AV,Friday Afternoon,501305121,363007992,55517.0,21451.0,76968.0
6007,MORGAN AV,Friday Morning,542814393,392666212,17866.0,12543.0,30409.0
6008,MORGAN AV,Monday Afternoon,542100451,392337151,41816.0,16293.0,58109.0
6009,MORGAN AV,Monday Morning,542003273,392297764,13768.0,9104.0,22872.0
6010,MORGAN AV,Saturday Afternoon,541365912,392051314,39635.0,17096.0,56731.0
6011,MORGAN AV,Saturday Morning,541704718,392150446,5814.0,9651.0,15465.0
6012,MORGAN AV,Sunday Afternoon,541939707,392260626,31949.0,14217.0,46166.0
6013,MORGAN AV,Sunday Morning,541871263,392231705,15467.0,9433.0,24900.0
6014,MORGAN AV,Thursday Afternoon,542724753,392618779,54804.0,20103.0,74907.0
6015,MORGAN AV,Thursday Morning,622705575,450388055,17733.0,12232.0,29965.0
6016,MORGAN AV,Tuesday Afternoon,542294839,392425666,52573.0,19868.0,72441.0
6017,MORGAN AV,Tuesday Morning,542170274,392376278,15219.0,10737.0,25956.0
6018,MORGAN AV,Wednesday Afternoon,542507946,392521635,54389.0,20334.0,74723.0
6019,MORGAN AV,Wednesday Morning,542379928,392470895,17380.0,11806.0,29186.0
6020,MORGAN AVE,Friday Afternoon,155757125,89126024,13553.0,3965.0,17518.0
6021,MORGAN AVE,Friday Morning,200228281,114580723,6030.0,3372.0,9402.0
6022,MORGAN AVE,Monday Afternoon,200001422,114494862,15930.0,4559.0,20489.0
6023,MORGAN AVE,Monday Morning,199963086,114484084,5403.0,2762.0,8165.0
6024,MORGAN AVE,Saturday Afternoon,199866243,114450059,16508.0,5197.0,21705.0
6025,MORGAN AVE,Saturday Morning,199832745,114438877,2426.0,1410.0,3836.0
6026,MORGAN AVE,Sunday Afternoon,199936122,114473313,13853.0,4007.0,17860.0
6027,MORGAN AVE,Sunday Morning,199906667,114464554,8210.0,3226.0,11436.0
6028,MORGAN AVE,Thursday Afternoon,200200150,114567388,16838.0,4860.0,21698.0
6029,MORGAN AVE,Thursday Morning,200159822,114556103,5397.0,3175.0,8572.0
6030,MORGAN AVE,Tuesday Afternoon,200066266,114518587,16753.0,4895.0,21648.0
6031,MORGAN AVE,Tuesday Morning,200025783,114507097,5051.0,3178.0,8229.0
6032,MORGAN AVE,Wednesday Afternoon,200133235,114543283,17000.0,4921.0,21921.0
6033,MORGAN AVE,Wednesday Morning,200092459,114531731,5463.0,3343.0,8806.0
6034,MORISN AV/SNDVW,Friday Afternoon,254146102,165549786,35967.0,32910.0,68877.0
6035,MORISN AV/SNDVW,Friday Morning,249463040,164432924,26152.0,17715.0,43867.0
6036,MORISN AV/SNDVW,Monday Afternoon,244257316,152736219,29742.0,27204.0,56946.0
6037,MORISN AV/SNDVW,Monday Morning,261908489,162408261,19993.0,12394.0,32387.0
6038,MORISN AV/SNDVW,Saturday Afternoon,261764896,162253053,27658.0,22862.0,50520.0
6039,MORISN AV/SNDVW,Saturday Morning,261688262,162203917,9122.0,8389.0,17511.0
6040,MORISN AV/SNDVW,Sunday Afternoon,261862419,162356688,21362.0,17895.0,39257.0
6041,MORISN AV/SNDVW,Sunday Morning,261807081,162317643,9563.0,14698.0,24261.0
6042,MORISN AV/SNDVW,Thursday Afternoon,261790615,169010553,33567.0,32397.0,65964.0
6043,MORISN AV/SNDVW,Thursday Morning,269099241,173335462,27813.0,17863.0,45676.0
6044,MORISN AV/SNDVW,Tuesday Afternoon,249467841,151215951,34628.0,31760.0,66388.0
6045,MORISN AV/SNDVW,Tuesday Morning,262066860,162541921,27400.0,17657.0,45057.0
6046,MORISN AV/SNDVW,Wednesday Afternoon,262377857,162757402,33032.0,32976.0,66008.0
6047,MORISN AV/SNDVW,Wednesday Morning,283271797,173008978,29383.0,19986.0,49369.0
6048,MORRIS PARK,Friday Afternoon,256643158,156518746,12968.0,22147.0,35115.0
6049,MORRIS PARK,Friday Morning,256581886,156479071,16853.0,6625.0,23478.0
6050,MORRIS PARK,Monday Afternoon,256279357,156162921,9286.0,18330.0,27616.0
6051,MORRIS PARK,Monday Morning,256232935,156131280,13053.0,2827.0,15880.0
6052,MORRIS PARK,Saturday Afternoon,256205283,156101514,3717.0,4981.0,8698.0
6053,MORRIS PARK,Saturday Morning,256194648,156091255,1284.0,1086.0,2370.0
6054,MORRIS PARK,Sunday Afternoon,256217317,156120854,2773.0,3747.0,6520.0
6055,MORRIS PARK,Sunday Morning,256209805,156113610,932.0,2262.0,3194.0
6056,MORRIS PARK,Thursday Afternoon,256554033,156428627,13871.0,23708.0,37579.0
6057,MORRIS PARK,Thursday Morning,250765210,155025257,16993.0,6514.0,23507.0
6058,MORRIS PARK,Tuesday Afternoon,256367724,156243449,12723.0,24696.0,37419.0
6059,MORRIS PARK,Tuesday Morning,256304999,156200781,17703.0,5257.0,22960.0
6060,MORRIS PARK,Wednesday Afternoon,256461358,156336666,13134.0,24869.0,38003.0
6061,MORRIS PARK,Wednesday Morning,256396965,156293612,18089.0,6335.0,24424.0
6062,MORRISON AVE,Friday Afternoon,64717274,43508162,12645.0,11252.0,23897.0
6063,MORRISON AVE,Friday Morning,64675398,43486060,8481.0,6268.0,14749.0
6064,MORRISON AVE,Monday Afternoon,64470250,43298634,12069.0,11719.0,23788.0
6065,MORRISON AVE,Monday Morning,64429339,43276600,8233.0,4446.0,12679.0
6066,MORRISON AVE,Saturday Afternoon,64379327,43223221,9172.0,7120.0,16292.0
6067,MORRISON AVE,Saturday Morning,64353953,43207654,3034.0,2847.0,5881.0
6068,MORRISON AVE,Sunday Afternoon,64412316,43258361,7185.0,5993.0,13178.0
6069,MORRISON AVE,Sunday Morning,64393751,43245360,3246.0,5304.0,8550.0
6070,MORRISON AVE,Thursday Afternoon,64655019,43455401,11882.0,11022.0,22904.0
6071,MORRISON AVE,Thursday Morning,64614484,43434547,8323.0,6136.0,14459.0
6072,MORRISON AVE,Tuesday Afternoon,64530823,43350366,11816.0,11551.0,23367.0
6073,MORRISON AVE,Tuesday Morning,64490313,43328570,8219.0,5684.0,13903.0
6074,MORRISON AVE,Wednesday Afternoon,64594046,43403051,12526.0,11770.0,24296.0
6075,MORRISON AVE,Wednesday Morning,64550930,43380597,8759.0,5870.0,14629.0
6076,MOSHOLU PARKWAY,Friday Afternoon,244988100,119180955,18228.0,5764.0,23992.0
6077,MOSHOLU PARKWAY,Friday Morning,244934597,119166359,10121.0,2926.0,13047.0
6078,MOSHOLU PARKWAY,Monday Afternoon,242507960,118451903,17404.0,5624.0,23028.0
6079,MOSHOLU PARKWAY,Monday Morning,244595368,119061635,9715.0,2797.0,12512.0
6080,MOSHOLU PARKWAY,Saturday Afternoon,244530306,119037889,12245.0,3917.0,16162.0
6081,MOSHOLU PARKWAY,Saturday Morning,244497110,119028775,4051.0,960.0,5011.0
6082,MOSHOLU PARKWAY,Sunday Afternoon,244574188,119053155,9403.0,3222.0,12625.0
6083,MOSHOLU PARKWAY,Sunday Morning,244549572,119046029,4378.0,1679.0,6057.0
6084,MOSHOLU PARKWAY,Thursday Afternoon,244903048,119154172,18048.0,6021.0,24069.0
6085,MOSHOLU PARKWAY,Thursday Morning,271998829,132359655,10318.0,2902.0,13220.0
6086,MOSHOLU PARKWAY,Tuesday Afternoon,244730475,119101434,17700.0,5804.0,23504.0
6087,MOSHOLU PARKWAY,Tuesday Morning,271807626,132301071,9999.0,2823.0,12822.0
6088,MOSHOLU PARKWAY,Wednesday Afternoon,244817629,119127791,18872.0,5828.0,24700.0
6089,MOSHOLU PARKWAY,Wednesday Morning,244761276,119113143,10627.0,2996.0,13623.0
6090,MOSHOLU PKWY,Friday Afternoon,870897684,398183813,48976.0,16957.0,65933.0
6091,MOSHOLU PKWY,Friday Morning,886963645,405118967,29386.0,8294.0,37680.0
6092,MOSHOLU PKWY,Monday Afternoon,886149491,404854979,42410.0,14760.0,57170.0
6093,MOSHOLU PKWY,Monday Morning,886024540,404818799,23622.0,6408.0,30030.0
6094,MOSHOLU PKWY,Saturday Afternoon,885851284,404753111,32080.0,11250.0,43330.0
6095,MOSHOLU PKWY,Saturday Morning,885763056,404727607,11284.0,2660.0,13944.0
6096,MOSHOLU PKWY,Sunday Afternoon,885968995,404797708,25634.0,9238.0,34872.0
6097,MOSHOLU PKWY,Sunday Morning,885901926,404776768,11792.0,4846.0,16638.0
6098,MOSHOLU PKWY,Thursday Afternoon,882439654,401930466,51036.0,17389.0,68425.0
6099,MOSHOLU PKWY,Thursday Morning,916886088,419204359,29791.0,8179.0,37970.0
6100,MOSHOLU PKWY,Tuesday Afternoon,914702428,418758056,51615.0,17822.0,69437.0
6101,MOSHOLU PKWY,Tuesday Morning,910307707,418200403,30320.0,8023.0,38343.0
6102,MOSHOLU PKWY,Wednesday Afternoon,873608793,400224044,49772.0,17296.0,67068.0
6103,MOSHOLU PKWY,Wednesday Morning,916519468,419087218,32051.0,8825.0,40876.0
6104,MT EDEN AV,Friday Afternoon,279250292,206031466,33818.0,23592.0,57410.0
6105,MT EDEN AV,Friday Morning,279153915,205979588,17152.0,12274.0,29426.0
6106,MT EDEN AV,Monday Afternoon,278642208,205598372,28134.0,20597.0,48731.0
6107,MT EDEN AV,Monday Morning,278562709,205553958,13731.0,8736.0,22467.0
6108,MT EDEN AV,Saturday Afternoon,278448370,205455707,22702.0,15562.0,38264.0
6109,MT EDEN AV,Saturday Morning,278390292,205420495,11657.0,4300.0,15957.0
6110,MT EDEN AV,Sunday Afternoon,278526824,205520209,16377.0,11647.0,28024.0
6111,MT EDEN AV,Sunday Morning,278485673,205495151,7904.0,8937.0,16841.0
6112,MT EDEN AV,Thursday Afternoon,279097536,205922105,33948.0,24715.0,58663.0
6113,MT EDEN AV,Thursday Morning,279000277,205868665,17249.0,12047.0,29296.0
6114,MT EDEN AV,Tuesday Afternoon,278788715,205701100,33464.0,24550.0,58014.0
6115,MT EDEN AV,Tuesday Morning,278692042,205647490,16859.0,11263.0,28122.0
6116,MT EDEN AV,Wednesday Afternoon,278943932,205812554,34496.0,24904.0,59400.0
6117,MT EDEN AV,Wednesday Morning,278844250,205757535,17499.0,12193.0,29692.0
6118,MT EDEN AVE,Friday Afternoon,112748349,82742173,12192.0,8961.0,21153.0
6119,MT EDEN AVE,Friday Morning,112714040,82722848,5983.0,4334.0,10317.0
6120,MT EDEN AVE,Monday Afternoon,112530758,82581541,11706.0,9096.0,20802.0
6121,MT EDEN AVE,Monday Morning,112497096,82562167,5731.0,3573.0,9304.0
6122,MT EDEN AVE,Saturday Afternoon,112451262,82523377,8650.0,5871.0,14521.0
6123,MT EDEN AVE,Saturday Morning,112429367,82510202,2209.0,1672.0,3881.0
6124,MT EDEN AVE,Sunday Afternoon,112482568,82548727,6583.0,4426.0,11009.0
6125,MT EDEN AVE,Sunday Morning,112466106,82539160,3171.0,3659.0,6830.0
6126,MT EDEN AVE,Thursday Afternoon,112694136,82701921,12170.0,9050.0,21220.0
6127,MT EDEN AVE,Thursday Morning,112659630,82682654,5992.0,4433.0,10425.0
6128,MT EDEN AVE,Tuesday Afternoon,112583945,82621220,11995.0,9040.0,21035.0
6129,MT EDEN AVE,Tuesday Morning,112549487,82601504,5777.0,4049.0,9826.0
6130,MT EDEN AVE,Wednesday Afternoon,112639574,82661138,12451.0,9430.0,21881.0
6131,MT EDEN AVE,Wednesday Morning,112603679,82640981,6310.0,4217.0,10527.0
6132,MYRTLE AV,Friday Afternoon,991825740,861035497,69978.0,45143.0,115121.0
6133,MYRTLE AV,Friday Morning,991605162,860947944,42763.0,22178.0,64941.0
6134,MYRTLE AV,Monday Afternoon,990506844,860244009,54520.0,40197.0,94717.0
6135,MYRTLE AV,Monday Morning,1161878101,1009221373,36219.0,16876.0,53095.0
6136,MYRTLE AV,Saturday Afternoon,990048427,859954783,52759.0,30717.0,83476.0
6137,MYRTLE AV,Saturday Morning,989914388,859888041,12468.0,8382.0,20850.0
6138,MYRTLE AV,Sunday Afternoon,990245296,860095063,44653.0,26638.0,71291.0
6139,MYRTLE AV,Sunday Morning,990133073,860039318,18259.0,18876.0,37135.0
6140,MYRTLE AV,Thursday Afternoon,952998380,828812461,66925.0,45396.0,112321.0
6141,MYRTLE AV,Thursday Morning,1025616845,890580097,43725.0,20657.0,64382.0
6142,MYRTLE AV,Tuesday Afternoon,990828513,860429231,64440.0,46819.0,111259.0
6143,MYRTLE AV,Tuesday Morning,990612927,860342729,44426.0,18465.0,62891.0
6144,MYRTLE AV,Wednesday Afternoon,991161103,860631587,66102.0,46881.0,112983.0
6145,MYRTLE AV,Wednesday Morning,990940601,860543609,44902.0,20068.0,64970.0
6146,MYRTLE AVE,Friday Afternoon,15609153804,5518597229,64099.0,41065.0,105164.0
6147,MYRTLE AVE,Friday Morning,15608961505,5518517763,34300.0,21494.0,55794.0
6148,MYRTLE AVE,Monday Afternoon,15608004549,5517849491,58429.0,41871.0,100300.0
6149,MYRTLE AVE,Monday Morning,15607821818,5517771458,33166.0,16178.0,49344.0
6150,MYRTLE AVE,Saturday Afternoon,15607539465,5517554410,53224.0,31380.0,84604.0
6151,MYRTLE AVE,Saturday Morning,15607404843,5517487150,17791.0,11185.0,28976.0
6152,MYRTLE AVE,Sunday Afternoon,15607737147,5517699764,44810.0,26586.0,71396.0
6153,MYRTLE AVE,Sunday Morning,15607627319,5517642673,18183.0,20003.0,38186.0
6154,MYRTLE AVE,Thursday Afternoon,15608862412,5518408327,61162.0,41262.0,102424.0
6155,MYRTLE AVE,Thursday Morning,15608674958,5518330194,34357.0,20873.0,55230.0
6156,MYRTLE AVE,Tuesday Afternoon,15608284986,5518032317,60198.0,42602.0,102800.0
6157,MYRTLE AVE,Tuesday Morning,15608098151,5517953526,33684.0,18891.0,52575.0
6158,MYRTLE AVE,Wednesday Afternoon,15608575123,5518220350,62917.0,42260.0,105177.0
6159,MYRTLE AVE,Wednesday Morning,15598046102,5512270319,34546.0,20091.0,54637.0
6160,MYRTLE-WILLOUGH,Friday Afternoon,778775459,496107553,44431.0,23518.0,67949.0
